community,core_stability_mean,migration_mean
Agrícola_|_Implementos_Community_01,0.6247484909456741,0.3752515090543259
Agrícola_|_Implementos_Community_02,0.6304670126019274,0.3695329873980726
Agrícola_|_Premium_Radial_Community_01,0.6040688575899843,0.3959311424100157
Agrícola_|_Premium_Radial_Community_02,0.6103286384976526,0.3896713615023474
Agrícola_|_Premium_Radial_Community_03,0.6342884895580378,0.36571151044196215
Agrícola_|_Tractor_Community_01,0.6604068857589984,0.3395931142410016
Agrícola_|_Tractor_Community_02,0.6214255228339736,0.37857447716602644
Agrícola_|_Tractor_Community_03,0.6216610004856726,0.37833899951432737
Camión_|_Long_Haul_Community_01,0.6040688575899843,0.3959311424100157
Camión_|_Long_Haul_Community_02,0.6416275430359938,0.3583724569640062
Camión_|_Long_Haul_Community_03,0.6420878210439105,0.3579121789560895
Camión_|_Obras_/_Mixto_Community_01,0.5796886582653817,0.42031134173461826
Camión_|_Obras_/_Mixto_Community_02,0.6537937301226715,0.3462062698773285
Camión_|_Obras_/_Mixto_Community_03,0.6164319248826291,0.3835680751173709
Camión_|_Regional_Community_01,0.6169014084507042,0.3830985915492958
Camión_|_Regional_Community_02,0.6297786720321932,0.3702213279678068
Camión_|_Regional_Community_03,0.6135211267605634,0.38647887323943664
Coche_|_Budget_Community_01,0.5974178403755869,0.4025821596244131
Coche_|_Budget_Community_02,0.6208450704225352,0.37915492957746477
Coche_|_Budget_Community_03,0.6006360745115856,0.3993639254884144
Coche_|_Eco_Community_01,0.6492614221916867,0.3507385778083133
Coche_|_Eco_Community_02,0.6041892379920549,0.39581076200794507
Coche_|_Performance_Community_01,0.6357061286638751,0.3642938713361249
Coche_|_Performance_Community_02,0.6380609236816246,0.3619390763183754
Coche_|_Touring_Community_01,0.6722151088348272,0.32778489116517284
Coche_|_Touring_Community_02,0.6598591549295775,0.3401408450704225
Coche_|_Touring_Community_03,0.5714285714285714,0.4285714285714286
Furgoneta_|_Reforzado_Community_01,0.636790439607341,0.36320956039265895
Furgoneta_|_Reforzado_Community_02,0.664654594232059,0.33534540576794103
Furgoneta_|_Reforzado_Community_03,0.6267605633802817,0.37323943661971826
Furgoneta_|_Standard_Community_01,0.6398390342052314,0.36016096579476864
Furgoneta_|_Standard_Community_02,0.6099203919167177,0.39007960808328235
Furgoneta_|_Standard_Community_03,0.6736279747450219,0.3263720252549781
Industrial_|_Construcción_Pesada_Community_01,0.6419809177646524,0.3580190822353476
Industrial_|_Construcción_Pesada_Community_02,0.5789473684210527,0.42105263157894735
Industrial_|_Construcción_Pesada_Community_03,0.6276995305164319,0.3723004694835681
Industrial_|_Manipulación_Ligera_CoherentCommunity,1.0,0.0
Industrial_|_Manipulación_Ligera_Community_01,0.6105092091007583,0.38949079089924166
Industrial_|_Manipulación_Ligera_Community_02,0.6403420523138833,0.3596579476861167
Industrial_|_Manipulación_Ligera_Community_03,0.652394366197183,0.34760563380281695
Industrial_|_Portuario/Especial_Community_01,0.590878604963112,0.40912139503688805
Industrial_|_Portuario/Especial_Community_02,0.5909369259032455,0.40906307409675446
Industrial_|_Portuario/Especial_Community_03,0.6099374021909233,0.3900625978090767
SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,0.6389244558258643,0.3610755441741357
SUV_/_4x4_|_All_Terrain_(A/T)_Community_02,0.6297786720321932,0.3702213279678068
SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,0.6245598591549296,0.3754401408450704
SUV_/_4x4_|_All_Terrain_(A/T)_Community_04,0.5,0.5
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,0.6428895956383462,0.35711040436165375
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,0.5714285714285714,0.4285714285714286
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,0.6073943661971831,0.3926056338028169
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_04,0.6377151799687011,0.3622848200312989
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,0.6114737203710066,0.38852627962899344
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,0.5864933188876851,0.4135066811123149
